carimbo;tcle;ra;curso;item_1;item_2;item_3;item_4;item_5;item_6;item_7;item_8;item_9;item_10;item_11;item_12;item_13;item_14;item_15;item_16;item_17;item_18;item_19;item_20;item_21;item_22;item_23;item_24;item_25;item_26;item_27;item_28;item_29;item_30;item_31;item_32;item_33;item_34;item_35;item_36;item_37;item_38;item_39;item_40;item_41;item_42;item_43;item_44;item_45;item_46;item_47;item_48;item_49;item_50;item_51;item_52;item_53;item_54;item_55;item_56;item_57;item_58;item_59;escore_autoregulacao_aprendizagem;escore_metacognicao
12/04/2023 20:51;Sim;2523636029;Educação Física;5;4;4;5;4;3;2;3;3;3;NA;4;4;2;1;4;2;3;4;2;5;3;4;3;2;4;4;4;3;4;5;4;4;4;3;5;3;1;4;4;2;4;2;1;2;3;5;3;4;4;5;5;4;5;3;4;3;3;2;3.538461538;3.727272727
12/04/2023 20:51;Sim;123620767;Biomedicina;5;4;4;5;5;3;5;4;4;5;4;5;4;2;1;5;1;5;5;5;5;5;4;5;4;3;4;3;4;3;4;3;5;5;4;5;4;2;5;5;4;5;3;3;3;5;3;5;2;4;4;4;4;4;3;5;4;3;3;4.2;3.818181818
12/04/2023 20:51;Sim;1645292989;Direito;5;5;3;5;2;5;5;2;5;4;2;2;5;3;4;3;5;4;1;3;5;3;3;5;3;5;4;5;5;5;5;4;4;5;4;3;5;1;5;3;5;5;5;1;1;5;2;1;3;4;3;5;3;5;5;4;4;4;3;3.6;4.363636364
12/04/2023 20:51;Sim;1645228333;Direito;5;5;5;4;4;2;5;3;4;5;3;4;4;3;3;3;2;5;3;4;4;4;3;5;2;4;4;3;3;3;5;4;3;4;3;5;4;4;5;3;1;5;3;4;3;5;3;3;3;4;3;4;3;4;5;4;4;3;5;3.875;3.545454545
12/04/2023 20:51;Sim;0;Ciências econômicas;2;2;2;4;2;1;2;2;2;3;2;2;4;3;1;5;4;5;5;5;3;2;4;5;2;2;3;5;5;4;4;2;5;2;5;3;2;5;2;2;4;2;2;5;2;5;3;4;3;5;5;4;3;2;2;5;4;5;5;3.2;3.727272727
12/04/2023 20:51;Sim;1443629459;Odontologia;5;5;4;4;4;4;4;4;4;3;3;3;4;2;3;3;2;4;3;3;3;3;5;4;3;4;5;4;4;4;4;3;3;4;3;5;4;2;4;4;3;4;3;3;4;4;4;4;4;5;5;3;4;3;4;4;4;3;3;3.75;3.909090909
12/04/2023 20:51;Sim;1443625001;Odontologia;4;4;4;3;3;4;4;2;3;3;2;3;3;4;3;3;4;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;4;4;5;4;4;2;4;3;3;4;3;4;2;3;3;3;3;3;3;4;3;4;3;2;3.3;3.090909091
12/04/2023 20:51;Sim;25645285385;Pedagogia;4;4;2;3;3;2;3;4;2;3;3;3;4;3;4;2;2;4;3;3;3;2;2;3;2;3;2;3;3;3;4;2;3;4;2;2;3;2;4;2;3;4;2;3;2;3;2;2;2;2;3;3;2;2;3;2;3;2;3;2.7;2.727272727
12/04/2023 20:51;Sim;645265043;NA;3;3;3;3;NA;NA;2;3;NA;5;NA;NA;3;2;4;2;NA;NA;NA;4;3;NA;4;4;3;4;NA;NA;NA;3;NA;NA;4;NA;NA;NA;NA;NA;3;3;4;3;NA;4;NA;NA;3;NA;NA;5;3;2;3;3;3;NA;NA;NA;NA;3.142857143;3.666666667
12/04/2023 20:51;Sim;623624941;Engenharia da Computação;5;2;2;4;2;3;2;2;3;2;2;3;4;4;3;2;4;3;3;2;2;2;3;3;2;3;2;3;4;2;5;4;3;5;4;4;4;3;5;5;3;5;3;3;4;4;3;3;2;5;3;3;3;3;5;3;3;3;3;3.125;3.090909091
12/04/2023 20:51;Sim;1645233369;Arquitetura e Urbanismo;4;4;3;3;4;2;2;4;3;4;3;3;4;3;3;4;3;5;3;4;4;3;2;5;2;4;3;3;4;3;4;3;4;3;3;3;3;2;3;2;4;4;4;3;4;2;2;4;3;2;4;5;4;4;2;4;4;4;5;3.4;3.363636364
12/04/2023 20:51;Sim;323623829;odontologia;5;5;5;4;5;5;5;4;4;3;2;3;3;3;2;3;2;4;3;4;5;4;3;5;2;4;3;4;4;3;5;4;3;4;4;3;4;4;4;3;2;5;2;3;3;4;4;4;3;5;4;4;3;4;4;5;3;3;3;3.85;3.636363636
12/04/2023 20:51;Sim;243627729;Farmácia;4;4;3;4;4;1;3;3;4;5;3;3;4;3;3;1;2;4;2;3;5;2;4;4;2;4;4;3;3;4;4;5;3;5;3;2;4;2;2;3;2;5;2;2;2;4;2;3;2;3;4;4;3;4;4;3;3;3;2;3.125;3.636363636
12/04/2023 20:51;Sim;623624699;Engenharia mecânica;5;5;3;4;4;3;3;4;4;4;3;3;4;2;2;3;2;3;2;4;4;4;4;4;4;4;3;4;4;3;4;4;4;3;3;3;4;1;3;2;3;5;3;2;2;5;3;3;3;4;4;4;4;4;3;5;4;4;5;3.55;3.818181818
12/04/2023 20:51;Sim;27045227603;Engenharia Elétrica;5;4;4;4;5;5;2;4;5;4;3;2;5;3;4;3;1;5;5;4;4;4;2;5;5;4;4;2;4;5;3;4;5;5;3;4;5;5;4;5;5;5;5;3;3;4;4;4;4;5;5;5;5;3;4;4;5;5;5;4.175;3.909090909
12/04/2023 20:51;Sim;1645310377;Engenharia civil;3;3;4;5;4;5;4;4;5;3;4;4;3;3;2;3;1;4;3;5;5;3;2;4;2;4;4;5;4;3;4;3;3;4;3;3;3;3;3;3;3;3;3;5;3;2;4;5;3;3;4;5;3;4;5;4;5;3;4;3.7;3.454545455
12/04/2023 20:51;Sim;1645251113;Marketing;5;4;3;5;3;1;3;3;5;5;5;1;5;2;4;5;2;5;4;5;1;2;4;5;3;5;3;5;4;4;5;5;5;5;5;4;4;5;4;3;2;5;2;5;2;5;3;3;2;5;5;3;5;4;5;5;5;5;5;3.875;4.363636364
12/04/2023 20:51;Sim;0;NA;5;4;3;5;5;3;4;4;5;4;1;3;3;4;3;3;2;4;2;2;4;4;2;3;2;3;3;3;3;1;3;3;2;5;3;3;2;1;3;2;1;4;1;3;1;4;3;4;2;3;2;3;1;1;3;2;3;3;5;3;2.545454545
12/04/2023 20:51;Sim;645226797;GESTÃO PÚBLICA;3;2;3;4;3;1;3;3;4;3;2;3;4;4;3;2;3;3;4;5;4;3;2;3;1;4;3;3;3;3;2;3;4;4;3;3;2;2;3;2;3;3;2;3;2;2;2;2;3;3;3;3;3;4;3;3;3;3;2;2.85;2.818181818
12/04/2023 20:51;Sim;63630253;Enfermagem;5;4;3;5;5;2;3;5;5;5;3;3;2;3;3;3;4;5;2;3;3;3;4;3;5;5;3;3;4;5;5;3;3;5;4;2;3;1;5;3;3;5;3;3;2;5;3;3;3;3;5;3;3;4;5;5;4;5;1;3.6;3.909090909
12/04/2023 20:51;Sim;21445229051;Fonoaudiologia;2;4;2;5;3;2;2;2;3;2;4;4;4;2;3;3;4;3;4;3;3;3;2;3;3;4;3;3;1;2;4;3;3;3;3;3;2;3;2;2;2;3;2;2;2;2;4;4;4;4;3;2;3;2;2;3;3;4;3;2.9;2.818181818
12/04/2023 20:51;Sim;1645235365;Engenharia mecânica;5;5;5;4;5;3;5;4;4;4;3;3;4;3;2;4;2;5;2;4;5;4;4;4;3;4;4;4;4;3;5;4;3;4;4;3;4;2;4;3;4;5;4;4;3;4;3;5;3;5;5;4;3;4;3;4;5;4;5;4.025;3.818181818
12/04/2023 20:51;Sim;23632885;Nutrição;3;4;4;4;4;5;5;4;4;4;5;3;5;5;2;4;1;3;2;3;5;4;3;4;5;5;3;4;3;5;2;5;3;5;3;4;2;3;5;5;1;5;3;3;2;2;5;5;3;4;2;3;2;2;3;2;3;4;5;3.625;3.818181818
12/04/2023 20:51;Sim;2563625277;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;4;NA;4;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA
12/04/2023 20:51;Sim;63624555;Pedagogia;5;5;5;4;4;4;4;3;5;4;3;3;3;3;2;4;2;3;4;5;3;4;4;4;4;4;5;5;4;2;5;4;3;4;3;5;4;2;5;3;3;4;3;3;3;5;4;5;2;5;4;4;3;5;5;4;4;4;4;3.875;4
12/04/2023 20:51;Sim;2523638459;Engenharia de produção;3;3;3;3;3;3;3;2;3;3;3;3;4;2;4;3;1;3;3;4;3;3;4;3;3;2;4;3;3;3;3;3;4;3;3;3;3;4;2;4;2;4;3;3;3;3;4;3;4;2;3;3;3;3;3;3;3;3;5;3.1;3.181818182
12/04/2023 20:51;Sim;2143632421;Ciência da computação;5;3;4;3;4;3;2;4;3;5;3;2;3;3;4;3;3;3;3;3;3;3;3;4;3;3;4;3;3;2;3;3;2;3;3;3;3;5;3;2;3;3;3;4;3;2;3;4;2;3;2;3;4;3;3;3;3;4;3;3.175;3
12/04/2023 20:51;Sim;103627657;Engenharia elétrica;3;4;3;3;4;1;1;2;3;4;4;3;4;4;2;3;3;5;2;3;4;4;3;4;3;3;2;3;4;4;3;3;3;3;3;4;4;1;3;1;3;5;2;2;1;4;3;4;1;2;3;3;3;3;3;4;3;3;4;3;3.181818182
12/04/2023 20:51;Sim;1603621759;Odontologia;5;5;5;5;5;5;1;5;4;5;5;5;5;2;5;4;4;5;5;4;5;5;5;5;5;3;5;5;5;5;5;5;3;5;5;5;5;5;4;5;5;5;4;5;5;4;5;4;3;5;3;5;5;2;5;2;5;5;5;4.475;4.636363636
12/04/2023 20:51;Sim;25045243833;Engenharia Elétrica;5;4;5;2;5;4;4;4;4;5;4;4;5;3;1;5;2;5;3;5;5;4;5;5;4;5;4;4;4;3;5;5;4;4;4;4;5;4;4;5;3;5;4;4;4;5;4;4;3;4;5;5;4;5;3;4;5;5;4;4.375;4.363636364
12/04/2023 20:51;Sim;23635201;Engenharia Civil;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;2;3;3;3;4;3;3;4;4;3;4;3;4;4;4;4;3;4;4;4;3;3;4;4;3;4;3;3;4;4;4;4;3;4;4;4;3;3;4;4;3;4;4;3.625;3.636363636
12/04/2023 20:51;Sim;645255633;Design Gráfico;5;5;4;5;5;4;4;3;5;4;4;3;4;2;2;3;2;4;4;4;5;4;3;4;3;4;4;4;4;2;5;4;3;4;5;3;4;2;4;3;4;4;3;3;4;4;4;4;3;4;4;5;4;5;3;3;4;4;5;3.95;3.636363636
12/04/2023 20:51;Sim;645230441;Psicologia;5;4;3;3;3;5;5;5;4;3;2;3;4;2;1;3;1;5;2;3;3;3;3;4;2;3;4;2;3;3;4;3;3;4;4;3;3;2;1;3;3;5;1;3;2;4;3;4;2;4;5;3;3;4;4;4;5;4;4;3.45;3.090909091
12/04/2023 20:51;Sim;21445228403;Sistemas de Informação;5;5;5;4;5;1;1;3;5;5;2;5;5;2;1;5;1;4;2;5;5;5;5;5;5;5;3;5;3;1;5;5;5;1;3;4;5;5;5;5;3;1;1;1;5;3;4;5;2;5;5;4;3;5;3;5;4;4;4;3.975;4.272727273
12/04/2023 20:51;Sim;645237917;Biomedicina;4;4;4;1;4;5;5;4;5;5;5;3;3;3;2;3;3;4;3;3;5;4;5;4;5;3;4;3;3;5;4;3;4;5;5;5;4;4;5;4;3;5;5;5;3;5;4;3;4;5;4;3;3;4;4;3;3;4;4;4.025;3.909090909
12/04/2023 20:51;Sim;1645301847;Engenharia Elétrica;4;4;5;5;4;2;3;2;5;4;4;3;3;4;3;3;3;5;2;3;3;3;5;4;3;5;2;3;3;3;5;4;3;4;3;3;2;1;5;2;3;5;3;3;4;5;5;4;3;5;4;4;3;3;5;3;4;5;5;3.6;3.636363636
12/04/2023 20:51;Sim;1443628871;Odontologia;5;5;NA;5;5;4;5;3;5;5;4;4;5;3;NA;4;2;5;4;3;5;5;5;4;5;4;4;5;4;5;5;4;4;4;5;5;5;1;5;1;4;5;5;3;3;4;5;5;4;5;4;5;5;4;2;4;5;4;4;4.333333333;4.454545455
12/04/2023 20:51;Sim;343627349;Arquitetura e Urbanismo;5;5;5;5;4;4;5;3;5;5;5;3;4;4;4;3;1;4;4;4;4;3;3;5;5;5;5;4;4;5;5;5;3;4;5;5;5;5;5;5;3;5;4;3;5;5;5;5;5;5;4;4;4;5;3;5;5;4;3;4.475;4.454545455
12/04/2023 20:51;Sim;163631563;direito;5;5;3;4;4;2;5;2;4;4;3;3;4;3;4;2;2;3;2;4;2;4;5;4;3;4;4;4;2;4;4;2;4;5;3;2;3;2;5;3;4;5;2;5;4;5;2;5;3;4;4;4;4;4;4;3;3;3;5;3.525;3.636363636
12/04/2023 20:51;Sim;123625349;Biomedicina;3;3;3;4;3;2;1;2;3;4;2;1;2;4;3;2;5;2;2;2;2;2;3;2;3;2;2;4;3;5;3;2;2;4;4;3;2;5;4;3;2;5;1;1;2;5;5;4;2;4;5;3;3;2;5;3;2;1;5;2.8;2.818181818
12/04/2023 20:51;Sim;243636083;Design de Interiores;4;4;4;3;4;4;5;4;4;4;3;3;4;4;3;3;2;4;4;2;4;3;4;4;3;4;4;3;4;4;4;4;4;4;4;4;4;3;4;4;3;4;3;4;4;5;3;4;2;4;4;4;4;4;2;4;4;3;2;3.725;3.818181818
12/04/2023 20:51;Sim;0;Direito;4;4;5;5;4;2;2;4;5;4;4;4;4;4;2;3;2;4;4;4;4;3;5;4;4;4;4;4;3;5;5;4;4;5;4;5;4;3;5;4;3;5;1;4;3;4;5;4;5;5;3;4;4;3;3;3;4;4;5;3.875;4.181818182
12/04/2023 20:51;Sim;25645226267;Arquitetura e Urbanismo;4;4;4;4;4;4;4;4;4;4;3;4;4;3;2;3;3;4;4;4;4;4;3;5;2;3;3;3;3;3;4;4;5;3;4;3;3;4;2;4;4;3;2;2;2;3;3;2;2;4;4;4;4;4;3;4;4;3;3;3.5;3.454545455
12/04/2023 20:51;Sim;903620011;Odontologia;5;5;4;5;5;3;4;4;5;4;4;4;4;2;2;4;2;4;2;4;5;4;4;4;4;4;4;3;4;5;5;4;4;4;4;4;4;3;5;4;4;5;3;3;3;5;3;5;3;4;4;4;4;4;2;4;4;4;2;4.075;4.090909091
12/04/2023 20:51;Sim;1645229837;Direito;5;5;4;4;4;2;2;3;4;4;2;4;4;3;2;3;2;4;3;3;5;4;2;4;4;4;4;4;3;3;5;4;4;4;3;4;4;2;4;5;3;5;3;4;1;NA;4;5;4;4;4;3;3;5;3;3;4;NA;3;3.684210526;3.727272727
12/04/2023 20:52;Sim;645261907;Enfermagem;5;5;4;5;4;4;4;4;5;5;2;3;4;2;5;4;5;3;2;3;3;4;5;5;3;2;3;3;4;5;5;5;4;2;3;4;2;1;4;2;3;5;3;3;3;4;2;4;2;5;5;4;5;4;4;5;5;4;5;3.75;4
12/04/2023 20:52;Sim;1443628911;Direito;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4.025;4
12/04/2023 20:52;Sim;983622941;Engenharia Mecânica;5;5;4;3;4;2;3;3;5;4;3;4;3;3;1;3;2;4;3;5;5;NA;2;5;3;5;4;5;3;5;5;3;4;3;3;3;3;1;3;NA;3;3;2;4;2;5;4;5;NA;5;3;3;3;4;3;4;NA;3;4;3.555555556;4
12/04/2023 20:52;Sim;21445228853;Estetica e Cosmetica;5;2;3;5;4;3;5;3;5;5;4;1;5;5;5;3;2;3;3;3;5;2;3;5;5;5;2;5;NA;5;5;4;4;5;5;4;1;1;4;3;1;5;4;5;1;3;5;4;5;5;5;4;3;3;5;3;4;4;5;3.675;4.3
12/04/2023 20:52;Sim;343627265;Nutrição;5;5;5;5;5;3;5;4;4;4;3;3;4;3;3;3;2;4;3;3;4;3;3;4;4;5;4;4;3;4;5;4;3;5;3;4;5;4;5;3;4;5;3;3;3;5;4;4;4;5;4;4;4;3;4;4;4;3;4;3.95;3.909090909
12/04/2023 20:52;Sim;903620323;Educação Física;5;3;3;3;3;2;3;3;3;4;3;3;4;3;2;3;1;4;4;4;3;4;2;3;3;3;3;3;5;3;4;3;3;4;3;3;4;1;4;3;3;4;2;2;2;4;3;4;2;3;4;4;3;4;5;4;2;3;3;3.2;3.181818182
12/04/2023 20:52;Sim;25645263319;Nutrição;5;5;5;3;4;4;4;4;5;4;4;4;5;3;3;3;5;3;5;5;4;4;4;5;4;4;5;4;4;4;5;4;3;2;4;5;2;2;3;3;2;5;4;3;5;4;5;4;4;5;5;5;4;5;4;4;5;4;5;4.125;4.181818182
12/04/2023 20:52;Sim;2023628395;Farmácia;5;4;5;5;3;3;2;3;4;5;2;2;4;2;3;1;5;3;5;4;5;3;5;5;2;3;3;5;2;5;4;2;5;4;2;NA;NA;4;5;1;3;5;3;3;3;4;NA;5;1;5;2;5;4;3;5;5;3;5;5;3.540540541;3.727272727
12/04/2023 20:52;Sim;645262581;Design grafico;5;4;3;3;4;5;5;3;3;4;3;2;3;2;1;2;1;4;4;3;2;3;5;3;2;4;3;2;4;3;5;4;4;5;3;3;2;2;5;1;3;5;5;3;1;3;1;3;3;2;4;3;2;4;3;3;4;3;5;3.15;3.545454545
12/04/2023 20:52;Sim;343633509;Farmácia;5;5;5;2;5;3;2;3;5;5;4;3;5;4;5;4;5;4;5;3;5;5;5;3;3;5;5;4;3;3;5;4;2;5;4;5;2;3;4;1;2;5;5;3;3;5;5;5;5;5;5;5;5;5;5;3;5;5;4;4.15;3.818181818
12/04/2023 20:52;Sim;2023622767;Farmácia;5;5;4;5;5;5;5;3;5;5;3;3;4;3;3;3;2;3;2;3;5;3;5;3;3;4;4;4;4;5;5;4;4;5;4;3;4;5;2;2;1;5;3;4;4;5;3;3;3;5;5;4;4;5;5;5;5;5;5;4.05;4.090909091
12/04/2023 20:52;Sim;1645249655;Design;3;3;3;4;3;2;4;3;3;2;1;2;3;3;2;2;2;4;5;2;2;2;3;3;3;3;3;3;3;3;2;3;2;4;4;2;3;1;4;4;2;5;2;5;2;4;3;3;3;4;3;3;3;3;3;2;3;3;3;2.925;2.818181818
12/04/2023 20:52;Sim;1443622291;odontologia;5;4;5;2;5;4;4;4;4;5;4;4;3;4;4;4;3;4;4;3;5;5;5;4;5;5;5;5;5;3;4;4;5;5;5;5;4;5;3;4;4;4;4;4;3;5;4;4;4;4;4;5;5;5;4;4;4;5;5;4.2;4.545454545
12/04/2023 20:52;Sim;1645256239;Arquitetura e urb;5;5;2;5;5;5;5;3;5;5;5;3;5;2;4;3;2;4;3;4;4;3;5;3;2;4;5;4;4;5;5;5;3;5;5;2;3;5;3;2;3;3;5;4;2;5;1;3;1;5;4;5;4;5;2;4;4;5;5;3.9;4.090909091
12/04/2023 20:52;Sim;803620441;Odontologia;4;4;4;3;3;4;2;2;3;4;2;3;3;4;3;3;2;5;4;5;2;2;5;5;2;4;2;4;4;5;4;4;4;4;5;3;5;5;5;1;3;5;5;1;2;4;2;4;3;5;5;5;4;5;3;5;5;5;3;3.675;3.909090909
12/04/2023 20:52;Sim;1645234223;direito;2;3;1;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;4;3;5;3;3;3;NA;3;3;3;3;1;3;4;3;3;3;3;3;3;3;4;3;3;3;4;3;5;3;2;3;3;3;3;3;3;3;3.05;3.3
12/04/2023 20:52;Sim;2563622365;Arquitetura e urbanismo;5;5;5;5;5;5;5;4;5;4;3;4;4;2;1;4;2;5;3;5;5;5;5;5;4;4;4;4;5;5;5;5;4;3;4;5;5;3;5;3;3;5;4;4;5;4;4;5;4;4;5;5;4;5;3;5;5;4;5;4.5;4.545454545
12/04/2023 20:52;Sim;323628181;Eng. Civil;3;3;4;5;3;4;4;3;5;4;3;3;4;3;3;4;2;4;3;3;3;4;3;3;2;4;3;4;4;3;3;4;3;3;3;4;3;3;4;4;4;5;3;4;3;4;3;4;4;3;5;3;3;4;4;3;4;3;3;3.625;3.272727273
12/04/2023 20:52;Sim;2563231635;arquitetura e urbanismo;4;4;5;4;3;3;5;3;3;4;3;3;3;2;3;3;3;3;3;3;3;3;3;3;2;3;3;3;4;4;4;3;3;2;3;3;3;2;3;2;3;5;3;4;1;4;2;2;2;4;3;3;4;3;3;2;3;3;5;3.15;3.181818182
12/04/2023 20:52;Sim;2123620363;Arquitetura e Urbanismo;5;2;4;2;4;5;5;3;4;3;2;2;4;3;1;2;4;4;4;4;3;2;3;4;2;4;5;2;4;3;3;4;4;5;3;3;2;1;3;2;3;4;2;2;1;5;2;3;2;4;3;3;3;4;4;4;2;3;5;3.025;3.454545455
12/04/2023 20:52;Sim;645239569;Engenharia de Produção;4;4;4;3;3;3;2;2;4;4;3;2;3;3;NA;2;1;2;3;2;1;NA;3;3;3;3;2;NA;3;4;4;4;3;4;3;3;3;3;4;4;1;4;3;4;3;4;3;5;4;4;4;3;3;4;5;3;3;2;5;3.179487179;3.2
12/04/2023 20:52;Sim;1645295077;Engenharia elétrica;4;4;3;3;3;3;3;3;3;3;3;3;4;2;2;3;2;3;3;3;4;4;3;3;2;3;3;3;3;3;4;3;3;4;3;3;3;1;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;4;4;4;3;3;3.15;3
12/04/2023 20:52;Sim;25645284999;Pedagogia;4;4;4;2;5;4;5;4;5;3;3;4;4;3;3;4;3;4;3;4;4;4;5;4;3;4;4;5;5;5;4;5;3;5;4;4;4;4;NA;3;1;5;2;5;3;4;5;5;4;5;5;4;4;5;3;5;4;3;2;4.051282051;4.272727273
12/04/2023 20:52;Sim;2143630731;Psicologia;5;5;1;1;2;1;1;2;4;2;2;2;3;5;3;1;3;1;4;1;3;1;2;2;1;2;2;1;5;5;4;2;5;2;2;2;1;5;1;1;3;1;1;1;2;2;1;2;1;4;5;4;2;2;4;3;3;1;2;2.125;2.818181818
12/04/2023 20:52;Sim;1443627837;Fisioterapia;4;5;5;2;4;4;4;2;3;4;4;2;2;5;4;3;1;4;3;3;4;1;3;2;4;4;4;3;3;4;4;2;1;5;4;4;5;1;4;3;1;4;2;2;4;4;4;2;3;5;5;4;2;4;5;5;3;2;5;3.4;3.090909091
12/04/2023 20:52;Sim;25245237059;Engenharia de Produção;4;4;3;5;5;5;5;2;3;5;4;3;4;2;3;4;3;5;5;2;2;3;5;4;2;3;2;5;4;5;4;4;5;5;5;3;5;4;4;4;4;5;3;2;4;5;3;5;3;2;4;4;4;3;2;4;4;4;5;3.8;3.909090909
12/04/2023 20:52;Sim;2143620709;Fonoaudiologia;5;4;4;4;5;4;4;4;5;4;3;4;3;3;3;4;4;4;3;3;4;4;4;3;4;4;3;4;4;4;4;4;4;4;3;5;4;4;4;3;3;4;4;4;3;4;3;4;4;3;5;4;4;4;4;4;4;4;4;3.925;3.818181818
12/04/2023 20:52;Sim;1443626267;odontologia;5;3;5;3;3;3;3;3;5;4;3;2;3;3;3;2;3;3;4;3;5;3;3;3;3;3;3;2;3;4;3;3;3;4;3;4;3;3;3;3;2;3;3;3;3;4;4;3;3;4;3;2;3;3;3;3;3;3;3;3.25;3
12/04/2023 20:52;Sim;25045356569;Marketing;5;4;4;4;4;3;3;4;4;4;3;4;3;2;2;3;2;4;3;4;4;3;3;4;3;3;3;4;3;3;4;4;3;3;4;2;3;2;3;2;4;3;2;4;2;4;2;2;2;3;4;4;4;3;3;4;4;4;5;3.35;3.363636364
12/04/2023 20:52;Sim;1443627961;Odontologia;5;5;5;5;5;3;5;4;5;5;2;3;3;5;1;3;5;4;3;4;5;3;5;3;5;5;5;3;3;3;4;4;5;4;5;4;5;3;5;3;2;5;3;2;4;5;4;3;5;5;3;5;4;4;2;3;3;3;5;4;4.090909091
12/04/2023 20:52;Sim;0;Farmácia;5;5;4;3;3;1;4;3;5;4;3;4;4;3;3;3;3;3;4;3;4;3;1;4;3;3;2;3;4;2;4;3;4;3;3;3;4;2;4;3;4;4;2;2;3;2;3;5;3;4;4;4;3;4;3;4;4;2;4;3.4;3
12/04/2023 20:52;Sim;803621237;Odontologia;4;5;4;2;5;5;5;4;2;5;5;4;5;3;3;3;2;4;3;3;3;2;3;4;3;4;5;4;3;5;5;4;3;5;4;4;5;3;4;1;2;3;5;2;5;3;5;5;3;3;5;4;4;4;3;4;4;3;4;3.825;3.909090909
12/04/2023 20:52;Sim;2143620979;Design de moda;5;5;4;4;4;3;4;4;5;4;4;3;5;4;3;4;3;4;4;4;4;5;2;4;2;4;4;3;4;4;4;4;4;4;4;4;4;4;4;3;2;5;4;3;4;5;3;4;3;4;4;3;3;4;3;4;4;4;4;3.975;3.545454545
12/04/2023 20:52;Sim;2143636493;Logística;5;5;5;3;3;2;5;3;3;5;1;5;4;5;5;2;3;3;2;5;5;3;5;4;5;5;3;5;5;1;5;4;NA;4;5;3;3;5;5;2;3;2;5;5;5;5;3;2;5;4;5;5;3;5;5;5;5;5;5;3.975;4.2
12/04/2023 20:52;Sim;1645318415;Design;5;4;2;3;3;3;4;4;4;3;2;2;5;2;4;1;3;3;3;2;1;2;2;4;1;4;1;1;3;1;5;4;3;5;2;1;3;1;3;2;2;3;1;2;2;2;2;5;3;4;3;3;2;3;3;3;3;2;5;2.7;2.636363636
12/04/2023 20:52;Sim;2563628299;Engenharia elétrica;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;4;2;4;3;4;4;4;4;4;4;3;4;4;4;4;4;3;4;3;4;3;3;3;4;4;3;4;4;4;2;4;3;4;3;3;4;4;4;4;2;4;4;4;3;3.775;3.818181818
12/04/2023 20:52;Sim;343634629;Arquitetura e urbanismo;5;2;3;5;3;4;4;1;5;3;5;4;4;3;1;3;1;4;4;4;4;3;4;4;2;5;4;3;4;2;4;4;4;4;3;2;2;1;2;2;2;4;4;2;3;4;2;2;2;4;3;4;3;3;4;3;4;4;5;3.225;3.636363636
12/04/2023 20:52;Sim;21445229561;Biomedicina;5;3;4;3;3;2;3;2;3;4;3;3;4;4;4;3;4;3;2;3;4;3;3;3;4;4;3;3;4;3;4;2;3;3;4;3;3;3;3;3;3;4;3;3;2;4;4;4;2;4;4;3;3;3;4;3;4;3;5;3.25;3.272727273
12/04/2023 20:52;Sim;1645311651;Gestão de Recursos Humanos;5;4;4;4;3;4;4;5;4;4;4;4;4;5;2;4;2;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;5;4;4;4;4;4;4;4;4;5;4;5;3;4;4;5;4;4;4;4;5;5;4;4;4;4;5;4.125;4.181818182
12/04/2023 20:52;Sim;25445264543;Engenharia da Computação;4;4;3;4;3;3;3;3;4;4;2;3;2;4;3;3;3;3;4;4;3;2;3;4;2;3;3;3;3;2;3;4;3;4;3;3;3;2;3;3;3;4;3;3;2;3;3;4;2;3;3;3;2;3;3;3;3;3;3;3.025;3
12/04/2023 20:52;Sim;243636091;farmacia;5;4;3;4;3;2;4;4;3;4;3;4;4;3;2;3;2;4;3;4;4;3;3;3;3;3;4;3;4;4;4;4;4;4;3;3;4;2;4;3;3;5;3;2;4;4;3;4;3;4;3;4;3;4;4;3;4;3;5;3.5;3.545454545
12/04/2023 20:52;Sim;25645264527;Estética e cosmética;5;5;4;5;5;5;5;4;5;5;5;4;5;4;2;5;1;5;1;3;5;5;4;3;5;5;5;3;3;5;5;5;3;5;5;5;3;2;5;4;5;5;4;5;2;3;3;5;3;5;5;5;3;5;5;5;4;3;4;4.35;4.181818182
12/04/2023 20:52;Sim;1645289199;Arquitetura e urbanismo;5;5;4;4;4;4;3;5;4;5;4;4;4;3;2;5;2;5;3;3;4;4;5;4;2;4;4;3;4;4;5;5;5;5;4;4;2;2;5;2;2;4;4;2;5;2;4;5;4;4;5;4;3;4;5;5;5;5;5;4;4.090909091
